# 注記: *_from_close はシグナル日終値が基準。日足確定後に判定する運用ではその終値で買うことは実際には不可能であり、比較用の基準にすぎない。 *_from_next_open は翌営業日始値が基準の参考値であって売買ルールではない。 本ファイルはイベントスタディの観察結果であり、収益バックテストではない。
date,code,name,sector,asset_type,themes,watch_priority,is_leader,entry_reason,range_start_date,range_end_date,range_days,range_lower,range_upper,range_width_pct,signal_close,position_in_range,last_lower_touch_date,days_from_touch_to_signal,lower_touch_count,ma25,ma_direction,ma_slope_pct,ma_deviation_pct,higher_highs,higher_lows,volume_state,volume_range_vs_pre_ratio,prev_high,breakout_pct_vs_prev_high,initial_stop,stop_distance_pct_from_close,shape,outcome,fwd5_max_gain_pct_from_close,fwd5_max_loss_pct_from_close,fwd10_max_gain_pct_from_close,fwd10_max_loss_pct_from_close,fwd5_reached_range_upper,fwd10_reached_range_upper,fwd5_broke_range_upper,fwd10_broke_range_upper,fwd5_hit_stop,fwd10_hit_stop,days_to_stop,fwd5_days_to_max_gain,fwd10_days_to_max_gain,forward_complete,forward_bars_available,next_open,gap_pct,fwd5_max_gain_pct_from_next_open,fwd5_max_loss_pct_from_next_open,fwd10_max_gain_pct_from_next_open,fwd10_max_loss_pct_from_next_open,stop_distance_pct_from_next_open,fwd5_hit_stop_from_next_open,fwd10_hit_stop_from_next_open,signal_index
2026-02-12,9107,川崎汽船,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +1.5%）＋反発確認（終値 2,291円 > 前日高値 2,284円）。必ず日足を人間が確認する",2026-02-09,2026-02-12,3,2256.5486,2326.9893,3.1216,2291.2798,0.4931,2026-02-09,1,1,2216.4953,up,1.2885,3.3740,true,false,contracting,0.7664,2284.4316,0.2998,2245.2659,2.0082,A_ideal,stopped_out,1.8360,-2.6046,7.7284,-2.6046,true,true,true,true,true,true,3,5,9,true,120,2267.3105,-1.0461,2.9126,-1.5750,8.8673,-1.5750,0.9723,true,true,122
2026-02-16,6770,アルプスアルパイン,電気機器,stock,電子部品・AI端末,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.2%）＋反発確認（終値 2,163円 > 前日高値 2,163円）。必ず日足を人間が確認する",2026-02-09,2026-02-16,5,2115.6705,2202.4068,4.0997,2162.9812,0.5455,2026-02-13,0,2,2012.0013,up,1.9691,7.5040,true,false,contracting,0.6262,2162.9811,0.0000,2105.0921,2.6764,A_ideal,stopped_out,7.7466,-1.4126,9.1593,-2.7569,true,true,true,true,false,true,10,5,7,true,118,2158.5458,-0.2051,7.9680,-1.2100,9.3836,-2.5571,2.4764,false,true,124
2026-02-18,1812,鹿島建設,建設業,stock,建設・国土強靭化,B,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.2%）＋反発確認（終値 6,847円 > 前日高値 6,832円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,6633.3008,7080.5781,6.7429,6847.0879,0.4780,2026-02-17,1,1,6630.0301,up,2.8192,3.2739,true,false,contracting,0.5261,6832.3097,0.2163,6600.1343,3.6067,A_ideal,stopped_out,2.7050,-2.0719,2.9640,-9.6978,false,false,false,false,false,true,9,2,6,true,116,6847.0879,-0.0000,2.7050,-2.0719,2.9640,-9.6978,3.6067,false,true,126
2026-02-18,2644,GX 半導体関連-日本株式 ETF,ETF,etf,半導体・生成AI,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.1%）＋反発確認（終値 3,291円 > 前日高値 3,282円）。必ず日足を人間が確認する",2026-02-12,2026-02-18,5,3222.3269,3354.8879,4.1138,3291.0991,0.5188,2026-02-17,1,1,3133.8201,up,3.3732,5.0188,true,true,contracting,0.6258,3282.1288,0.2733,3206.2153,2.5792,A_ideal,stopped_out,8.3889,-0.0909,8.3889,-6.6626,true,true,true,true,false,true,9,5,5,true,116,3349.9044,1.7868,6.4862,-1.8447,6.4862,-8.3011,4.2893,false,true,125
2026-02-18,8015,豊田通商,卸売業,stock,商社・資源,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +4.4%）＋反発確認（終値 6,696円 > 前日高値 6,654円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,6415.1058,6910.0983,7.7160,6696.2617,0.5680,2026-02-17,1,1,6020.1808,up,3.9764,11.2302,true,false,contracting,0.5909,6653.6923,0.6398,6383.0303,4.6777,A_ideal,stopped_out,7.0964,-1.2271,7.0964,-6.8451,true,true,true,true,false,true,9,5,5,true,116,6739.8212,0.6505,6.4042,-1.8655,6.4042,-7.4471,5.2938,false,true,126
2026-02-18,8316,三井住友FG,銀行業,stock,銀行・金利上昇,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.8%）＋反発確認（終値 5,789円 > 前日高値 5,785円）。必ず日足を人間が確認する",2026-02-16,2026-02-18,3,5629.9219,5928.3593,5.3009,5789.4824,0.5347,2026-02-17,1,1,5570.0377,up,2.4664,3.9397,true,false,contracting,0.7518,5784.5576,0.0851,5601.7723,3.2423,A_ideal,stopped_out,4.2702,-3.9980,4.2702,-13.2698,true,true,true,true,true,true,4,1,1,true,116,5887.9766,1.7013,2.5259,-5.6039,2.5259,-14.7206,4.8608,true,true,126
2026-02-19,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,etf,半導体・生成AI,A,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.4%）＋反発確認（終値 3,233円 > 前日高値 3,226円）。必ず日足を人間が確認する",2026-02-13,2026-02-19,5,3158.4355,3304.7606,4.6328,3233.0911,0.5102,2026-02-17,2,2,3016.7289,up,4.0427,7.1721,true,true,contracting,0.7895,3226.1232,0.2160,3142.6433,2.7976,A_ideal,stopped_out,7.2352,-2.2475,7.2352,-7.8202,true,true,true,true,false,true,8,4,4,true,115,3217.1646,-0.4926,7.7661,-1.7636,7.7661,-7.3639,2.3164,false,true,126
2026-02-19,8058,三菱商事,卸売業,stock,商社・資源,A,true,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +2.3%）＋反発確認（終値 4,929円 > 前日高値 4,894円）。必ず日足を人間が確認する",2026-02-16,2026-02-19,4,4818.5619,5063.2041,5.0771,4929.4927,0.4534,2026-02-17,1,1,4384.7032,up,5.1574,12.4248,true,true,contracting,0.6870,4893.8367,0.7286,4794.4691,2.7391,A_ideal,reached_upper,7.1529,-0.6430,12.0956,-1.0649,true,true,true,true,false,false,,5,7,true,115,4929.4930,0.0000,7.1529,-0.6430,12.0956,-1.0649,2.7391,false,false,127
2026-03-09,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.3%）＋反発確認（終値 5,863円 > 前日高値 5,860円）。必ず日足を人間が確認する",2026-03-03,2026-03-09,5,5676.4876,6060.1007,6.7579,5863.3760,0.4872,2026-03-06,1,2,5318.0556,up,4.7076,10.2541,true,true,neutral,0.8337,5860.4253,0.0503,5648.1052,3.6714,A_ideal,reached_upper,5.3515,-1.7950,22.8821,-1.7950,true,true,true,true,false,false,,2,8,true,104,5872.2289,0.1510,5.1926,-1.9430,22.6968,-1.9430,3.8167,false,false,138
2026-03-25,9104,商船三井,海運業,stock,造船・海運,B,false,"ENTRY_CANDIDATE — 上昇トレンド＋レンジ下限付近（下限まで +3.5%）＋反発確認（終値 6,425円 > 前日高値 6,404円）。必ず日足を人間が確認する",2026-03-23,2026-03-25,3,6210.5951,6724.0462,8.2673,6425.0249,0.4176,2026-03-24,0,1,5893.8684,up,5.4388,9.0120,true,true,contracting,0.4706,6404.3689,0.3225,6179.5422,3.8207,A_ideal,reached_upper,7.9761,-3.5023,8.2019,-3.5023,true,true,true,true,false,false,,2,9,true,93,6670.9308,3.8273,3.9959,-7.0594,4.2133,-7.0594,7.3661,false,false,149
