date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-15,8058,三菱商事,卸売業,商社・資源,NEAR,4910.00,4852.40,5,4884.00,5093.00,0.124,0.53,3,5093.00,false,contracting,4859.58,上昇トレンド / レンジ5日 / 下限反応3回 / 下限まで+0.5% / 反発確認まだ
2026-09-15,5838,楽天銀行,銀行業,銀行・金利上昇,NEAR,6383.00,6313.60,3,6310.00,6564.00,0.287,1.16,1,6564.00,false,neutral,6278.45,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.2% / 反発確認まだ
2026-09-15,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,NEAR,2140.50,2031.78,5,2101.50,2225.00,0.316,1.86,1,2204.00,false,neutral,2090.99,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+1.9% / 反発確認まだ
2026-09-15,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,NEAR,2943.50,2716.02,3,2880.00,3045.00,0.385,2.20,1,3045.00,false,neutral,2865.60,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.2% / 反発確認まだ
2026-09-15,8306,三菱UFJ,銀行業,銀行・金利上昇,NEAR,3668.00,3636.32,4,3575.00,3733.00,0.589,2.60,1,3723.00,false,neutral,3557.12,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+2.6% / 反発確認まだ
2026-09-15,8001,伊藤忠,卸売業,商社・資源,NEAR,2321.00,2151.80,3,2251.00,2373.50,0.571,3.11,1,2373.50,false,neutral,2239.74,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.1% / 反発確認まだ
2026-09-15,9107,川崎汽船,海運業,造船・海運,NEAR,3385.00,3285.30,4,3260.00,3477.00,0.576,3.83,1,3477.00,false,neutral,3243.70,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+3.8% / 反発確認まだ
2026-09-15,1820,西松建設,建設業,建設・国土強靭化,RANGE,5563.00,5548.28,4,5420.00,5609.00,0.757,2.64,1,5561.00,true,neutral,5392.90,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+2.6% / 反発確認OK
2026-09-15,6770,アルプスアルパイン,電気機器,電子部品・AI端末,RANGE,2212.50,2207.60,3,2149.00,2237.00,0.722,2.95,1,2225.50,false,contracting,2138.26,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.0% / 反発確認まだ
2026-09-15,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,4179.00,4052.28,3,4048.00,4242.00,0.675,3.24,1,4242.00,false,expanding,4027.76,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.2% / 反発確認まだ
2026-09-15,7270,SUBARU,輸送用機器,自動車・円安,RANGE,2629.00,2614.02,3,2530.00,2656.00,0.786,3.91,1,2649.50,false,contracting,2517.35,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.9% / 反発確認まだ
2026-09-15,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2948.00,2856.00,3,2816.00,2950.00,0.985,4.69,1,2945.00,true,contracting,2801.92,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.7% / 反発確認OK
2026-09-15,6203,豊和工業,機械,重工・防衛,OUT,2476.00,1731.56,,,,,,,3080.00,false,unknown,,品質を満たすレンジがない（最良は3日 window（値幅が広すぎる（39.5% > 10.0%） / 大陰線＋出来高急増 09/14（実体 -20.4%、出来高 20日平均の3.28倍）））
2026-09-15,9984,ソフトバンクグループ,情報・通信業,AIインフラ・通信,OUT,6279.00,5641.32,,,,,,,5953.00,true,unknown,,"品質を満たすレンジがない（最良は8日 window（値幅が広すぎる（34.3% > 10.0%） / 安値が3本連続で切り下がり（6,605→6,358→5,678）））"
2026-09-15,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1084.50,1009.60,8,1039.00,1106.00,0.679,,2,1106.00,false,contracting,,"株価 1,084円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-15,4274,細谷火工,化学,重工・防衛,OUT,1236.00,1098.16,,,,,,,1280.00,false,unknown,,"株価 1,236円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-15,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1409.50,1336.88,3,1379.00,1445.00,0.462,,1,1445.00,false,neutral,,"株価 1,410円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-15,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,564.90,529.72,,,,,,,559.90,true,unknown,,"株価 565円 が対象レンジ 2,000円〜7,000円 の外"
