date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-09,9107,川崎汽船,海運業,造船・海運,NEAR,3348.00,3194.28,3,3332.00,3449.00,0.137,0.48,2,3449.00,false,contracting,3315.34,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+0.5% / 反発確認まだ
2026-09-09,6326,クボタ,機械,機械・設備投資,NEAR,2837.50,2789.56,3,2782.00,3060.00,0.200,1.99,1,2926.50,false,contracting,2768.09,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.0% / 反発確認まだ
2026-09-09,8031,三井物産,卸売業,商社・資源,NEAR,5156.00,4946.60,7,4990.00,5333.00,0.484,3.33,3,5165.00,false,expanding,4965.05,上昇トレンド / レンジ7日 / 下限反応3回 / 下限まで+3.3% / 反発確認まだ
2026-09-09,1820,西松建設,建設業,建設・国土強靭化,RANGE,5639.00,5522.20,3,5555.00,5672.00,0.718,1.51,1,5646.00,false,contracting,5527.23,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.5% / 反発確認まだ
2026-09-09,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,4158.00,4002.40,4,4058.00,4190.00,0.758,2.46,2,4124.00,true,contracting,4037.71,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+2.5% / 反発確認OK
2026-09-09,8058,三菱商事,卸売業,商社・資源,RANGE,5038.00,4820.92,6,4815.00,5123.00,0.724,4.63,2,5001.00,true,expanding,4790.93,上昇トレンド / レンジ6日 / 下限反応2回 / 下限まで+4.6% / 反発確認OK
2026-09-09,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,RANGE,5386.00,5361.04,5,5085.00,5509.00,0.710,5.92,1,5352.00,true,contracting,5059.57,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+5.9% / 反発確認OK
2026-09-09,9502,中部電力,電気・ガス業,電力・エネルギーインフラ,RANGE,3065.00,2863.78,8,2830.50,3070.00,0.979,8.28,2,2999.50,true,neutral,2816.35,上昇トレンド / レンジ8日 / 下限反応2回 / 下限まで+8.3% / 反発確認OK
2026-09-09,6203,豊和工業,機械,重工・防衛,OUT,2140.00,1568.48,,,,,,,2312.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（75.4% > 10.0%） / 安値が4本連続で切り下がり（1,545→1,534→1,532→1,479） / 大陰線＋出来高急増 09/09（実体 -4.8%、出来高 20日平均の8.97倍） / 日々の値幅が拡大中（後半/前半 4.21 > 1.15）））"
2026-09-09,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2999.00,2619.82,,,,,,,2978.00,true,unknown,,"品質を満たすレンジがない（最良は5日 window（安値が3本連続で切り下がり（2,960→2,928→2,922）））"
2026-09-09,9984,ソフトバンクグループ,情報・通信業,AIインフラ・通信,OUT,6810.00,5530.16,,,,,,,6745.00,true,unknown,,品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（42.5% > 10.0%） / 日々の値幅が拡大中（後半/前半 1.57 > 1.15）））
2026-09-09,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,OUT,2201.50,1972.16,,,,,,,2170.00,true,unknown,,"品質を満たすレンジがない（最良は5日 window（安値が3本連続で切り下がり（2,158→2,132→2,122）））"
2026-09-09,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1086.50,981.47,3,1052.00,1095.00,0.802,,1,1082.00,true,contracting,,"株価 1,086円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,5805,SWCC,非鉄金属,電線・データセンター,OUT,14660.00,13913.20,,,,,,,14270.00,true,unknown,,"株価 14,660円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,9101,日本郵船,海運業,造船・海運,OUT,7201.00,6783.24,4,7076.00,7465.00,0.321,,2,7453.00,false,neutral,,"株価 7,201円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,5801,古河電工,非鉄金属,電線・データセンター,OUT,4129.00,3935.52,,,,,,,3931.00,true,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（16.7% > 10.0%） / 安値が3本連続で切り下がり（3,894→3,883→3,697）））"
2026-09-09,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1395.50,1302.94,3,1362.00,1412.50,0.663,,1,1388.00,true,neutral,,"株価 1,396円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,8001,伊藤忠,卸売業,商社・資源,OUT,2299.00,2109.58,,,,,,,2296.50,true,unknown,,品質を満たすレンジがない（最良は3日 window（レンジ品質が不足（0.38 < 0.45）））
2026-09-09,7014,名村造船所,輸送用機器,造船・海運,OUT,4895.00,4576.60,,,,,,,5070.00,false,unknown,,"品質を満たすレンジがない（最良は8日 window（値幅が広すぎる（16.7% > 10.0%） / 安値が3本連続で切り下がり（4,685→4,520→4,405）））"
2026-09-09,5803,フジクラ,非鉄金属,電線・データセンター,OUT,5493.00,5350.16,,,,,,,5387.00,true,unknown,,"品質を満たすレンジがない（最良は8日 window（値幅が広すぎる（14.1% > 10.0%） / 安値が3本連続で切り下がり（5,240→5,048→4,897）））"
2026-09-09,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,10370.00,10266.60,,,,,,,10285.00,true,unknown,,"株価 10,370円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,9104,商船三井,海運業,造船・海運,OUT,7039.00,6813.08,3,6967.00,7224.00,0.280,,2,7196.00,false,contracting,,"株価 7,039円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,5838,楽天銀行,銀行業,銀行・金利上昇,OUT,6336.00,6178.84,,,,,,,6607.00,false,unknown,,"品質を満たすレンジがない（最良は5日 window（安値が3本連続で切り下がり（6,507→6,393→6,336）））"
2026-09-09,6525,KOKUSAI ELECTRIC,電気機器,半導体・生成AI,OUT,8675.00,8550.68,,,,,,,9445.00,false,unknown,,"株価 8,675円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,9501,東京電力HD,電気・ガス業,電力・エネルギーインフラ,OUT,575.10,537.12,,,,,,,565.00,true,unknown,,"株価 575円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-09,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3750.00,3659.60,,,,,,,3880.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（16.1% > 10.0%） / 安値が4本連続で切り下がり（3,760→3,740→3,570→3,490）））"
