date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-10,8002,丸紅,卸売業,商社・資源,NEAR,5019.00,4987.84,5,4995.00,5226.00,0.104,0.48,2,5199.00,false,neutral,4970.02,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+0.5% / 反発確認まだ
2026-09-10,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,NEAR,4132.00,4014.68,5,4058.00,4193.00,0.548,1.82,2,4180.00,false,contracting,4037.71,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+1.8% / 反発確認まだ
2026-09-10,8031,三井物産,卸売業,商社・資源,NEAR,5093.00,4962.32,5,4990.00,5168.00,0.579,2.06,2,5168.00,false,neutral,4965.05,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+2.1% / 反発確認まだ
2026-09-10,8001,伊藤忠,卸売業,商社・資源,NEAR,2283.00,2121.76,3,2223.50,2326.50,0.578,2.68,1,2326.50,false,neutral,2212.38,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.7% / 反発確認まだ
2026-09-10,7182,ゆうちょ銀行,銀行業,銀行・金利上昇,NEAR,3299.00,3261.84,3,3210.00,3353.00,0.622,2.77,1,3301.00,false,contracting,3193.95,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.8% / 反発確認まだ
2026-09-10,8058,三菱商事,卸売業,商社・資源,RANGE,4987.00,4834.76,3,4833.00,5045.00,0.726,3.19,1,5043.00,false,contracting,4808.84,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.2% / 反発確認まだ
2026-09-10,9502,中部電力,電気・ガス業,電力・エネルギーインフラ,RANGE,3053.00,2877.64,9,2830.50,3112.00,0.790,7.86,2,3070.00,false,neutral,2816.35,上昇トレンド / レンジ9日 / 下限反応2回 / 下限まで+7.9% / 反発確認まだ
2026-09-10,6203,豊和工業,機械,重工・防衛,OUT,2344.00,1603.24,,,,,,,2594.00,false,unknown,,品質を満たすレンジがない（最良は3日 window（値幅が広すぎる（31.5% > 10.0%） / 大陰線＋出来高急増 09/09（実体 -4.8%、出来高 20日平均の8.97倍）））
2026-09-10,9984,ソフトバンクグループ,情報・通信業,AIインフラ・通信,OUT,6810.00,5564.24,,,,,,,6959.00,false,unknown,,品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（42.5% > 10.0%） / 日々の値幅が拡大中（後半/前半 1.81 > 1.15）））
2026-09-10,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2957.00,2644.44,,,,,,,3024.00,false,unknown,,"品質を満たすレンジがない（最良は6日 window（安値が3本連続で切り下がり（2,960→2,928→2,922）））"
2026-09-10,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,OUT,2185.00,1987.86,,,,,,,2214.50,false,unknown,,"品質を満たすレンジがない（最良は6日 window（安値が3本連続で切り下がり（2,158→2,132→2,122）））"
2026-09-10,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1423.50,1312.54,,,,,,,1397.00,true,unknown,,"株価 1,424円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1072.50,988.03,4,1052.00,1097.00,0.456,,1,1088.00,false,contracting,,"株価 1,072円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,5838,楽天銀行,銀行業,銀行・金利上昇,OUT,6574.00,6219.72,,,,,,,6546.00,true,unknown,,"品質を満たすレンジがない（最良は6日 window（安値が3本連続で切り下がり（6,507→6,393→6,336） / 日々の値幅が拡大中（後半/前半 1.17 > 1.15）））"
2026-09-10,9101,日本郵船,海運業,造船・海運,OUT,7198.00,6839.24,6,7076.00,7465.00,0.314,,2,7272.00,false,neutral,,"株価 7,198円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3885.00,3672.80,,,,,,,3850.00,true,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（14.9% > 10.0%） / 安値が4本連続で切り下がり（3,760→3,740→3,570→3,490）））"
2026-09-10,9107,川崎汽船,海運業,造船・海運,OUT,3300.00,3217.70,,,,,,,3430.00,false,unknown,,"品質を満たすレンジがない（最良は7日 window（安値が3本連続で切り下がり（3,396→3,338→3,278）））"
2026-09-10,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,OUT,5255.00,5395.96,3,5085.00,5421.00,0.506,,1,5421.00,false,contracting,,"上昇トレンド条件を満たさない（株価 > MA25: 5,255円 <= MA25 5,396円 (-2.6%)）"
2026-09-10,9432,NTT,情報・通信業,AIインフラ・通信,OUT,175.20,166.51,4,167.40,175.50,0.963,,1,173.30,true,neutral,,"株価 175円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,10190.00,10331.68,3,9767.00,10425.00,0.643,,1,10425.00,false,neutral,,"株価 10,190円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,9104,商船三井,海運業,造船・海運,OUT,6980.00,6853.48,,,,,,,7105.00,false,unknown,,"品質を満たすレンジがない（最良は8日 window（安値が3本連続で切り下がり（7,072→6,967→6,949）））"
2026-09-10,5801,古河電工,非鉄金属,電線・データセンター,OUT,4024.00,3939.72,,,,,,,4196.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（16.7% > 10.0%） / 安値が3本連続で切り下がり（3,808→3,710→3,596）））"
2026-09-10,5805,SWCC,非鉄金属,電線・データセンター,OUT,13870.00,13958.00,,,,,,,14820.00,false,unknown,,"株価 13,870円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,9509,北海道電力,電気・ガス業,電力・エネルギーインフラ,OUT,1132.50,1085.26,,,,,,,1144.00,false,unknown,,"株価 1,132円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6525,KOKUSAI ELECTRIC,電気機器,半導体・生成AI,OUT,8821.00,8564.00,,,,,,,9410.00,false,unknown,,"株価 8,821円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,7014,名村造船所,輸送用機器,造船・海運,OUT,4670.00,4591.40,,,,,,,4980.00,false,unknown,,"品質を満たすレンジがない（最良は5日 window（値幅が広すぎる（11.3% > 10.0%） / 安値が3本連続で切り下がり（4,865→4,765→4,620）））"
2026-09-10,5803,フジクラ,非鉄金属,電線・データセンター,OUT,5209.00,5355.60,,,,,,,5589.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 5,209円 <= MA25 5,356円 (-2.7%)）"
2026-09-10,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,526.30,520.67,,,,,,,522.00,true,unknown,,"株価 526円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,8308,りそなHD,銀行業,銀行・金利上昇,OUT,2488.50,2441.58,,,,,,,2484.50,true,unknown,,"品質を満たすレンジがない（最良は5日 window（安値が4本連続で切り下がり（2,530→2,477→2,412→2,406） / 日々の値幅が拡大中（後半/前半 1.21 > 1.15）））"
2026-09-10,8053,住友商事,卸売業,商社・資源,OUT,1812.00,1782.02,,,,,,,1865.00,false,unknown,,"株価 1,812円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,1006.00,1075.72,3,993.00,1056.00,0.206,,1,1049.00,false,neutral,,"株価 1,006円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,9434,ソフトバンク,情報・通信業,AIインフラ・通信,OUT,243.20,236.04,,,,,,,242.00,true,unknown,,"株価 243円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,5714,DOWA HD,非鉄金属,非鉄・資源素材,OUT,9263.00,9660.52,,,,,,,9470.00,false,unknown,,"株価 9,263円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,1813,不動テトラ,建設業,建設・国土強靭化,OUT,2917.00,2834.76,,,,,,,2920.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（安値が4本連続で切り下がり（2,867→2,831→2,830→2,785） / 日々の値幅が拡大中（後半/前半 1.31 > 1.15）））"
2026-09-10,8015,豊田通商,卸売業,商社・資源,OUT,7430.00,7430.16,,,,,,,7533.00,false,unknown,,"株価 7,430円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,464A,QPSホールディングス,情報・通信業,宇宙・衛星,OUT,1650.00,1766.52,,,,,,,1754.00,false,unknown,,"株価 1,650円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6645,オムロン,電気機器,電子部品・AI端末,OUT,6030.00,6512.24,3,5950.00,6350.00,0.200,,1,6129.00,false,neutral,,"上昇トレンド条件を満たさない（株価 > MA25: 6,030円 <= MA25 6,512円 (-7.4%)）"
2026-09-10,9501,東京電力HD,電気・ガス業,電力・エネルギーインフラ,OUT,546.30,537.93,,,,,,,577.40,false,unknown,,"株価 546円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,8411,みずほFG,銀行業,銀行・金利上昇,OUT,8606.00,8471.64,,,,,,,8689.00,false,unknown,,"株価 8,606円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,8309,三井住友トラストG,銀行業,銀行・金利上昇,OUT,1757.50,1740.10,,,,,,,1763.50,false,unknown,,"株価 1,758円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6702,富士通,電気機器,AIインフラ・通信,OUT,3788.00,3751.12,,,,,,,3795.00,false,unknown,,"品質を満たすレンジがない（最良は3日 window（安値が3本連続で切り下がり（3,752→3,718→3,664） / 日々の値幅が拡大中（後半/前半 3.16 > 1.15）））"
2026-09-10,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,OUT,2976.00,3007.48,10,2930.00,3150.00,0.209,,1,3015.00,false,neutral,,"上昇トレンド条件を満たさない（株価 > MA25: 2,976円 <= MA25 3,007円 (-1.0%)）"
2026-09-10,6301,コマツ,機械,機械・設備投資,OUT,7389.00,7361.12,,,,,,,7485.00,false,unknown,,"株価 7,389円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6857,アドバンテスト,電気機器,半導体・生成AI,OUT,33920.00,34448.40,,,,,,,34210.00,false,unknown,,"株価 33,920円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6326,クボタ,機械,機械・設備投資,OUT,2794.50,2796.44,3,2782.00,2926.50,0.087,,1,2846.00,false,contracting,,"上昇トレンド条件を満たさない（株価 > MA25: 2,794円 <= MA25 2,796円 (-0.1%)）"
2026-09-10,6594,ニデック,電気機器,電子部品・AI端末,OUT,2737.00,2663.64,,,,,,,2734.00,true,unknown,,品質を満たすレンジがない（最良は3日 window（日々の値幅が拡大中（後半/前半 1.96 > 1.15）））
2026-09-10,8306,三菱UFJ,銀行業,銀行・金利上昇,OUT,3662.00,3620.28,,,,,,,3664.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（安値が4本連続で切り下がり（3,706→3,627→3,585→3,580）））"
2026-09-10,1820,西松建設,建設業,建設・国土強靭化,OUT,5501.00,5532.56,,,,,,,5664.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 5,501円 <= MA25 5,533円 (-0.6%)）"
2026-09-10,8316,三井住友FG,銀行業,銀行・金利上昇,OUT,6901.00,6836.48,,,,,,,6953.00,false,unknown,,"品質を満たすレンジがない（最良は3日 window（安値が3本連続で切り下がり（6,817→6,801→6,770）））"
2026-09-10,6981,村田製作所,電気機器,電子部品・AI端末,OUT,7525.00,7374.40,,,,,,,7259.00,true,unknown,,"株価 7,525円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,7735,SCREEN HD,電気機器,半導体・生成AI,OUT,13040.00,13424.60,,,,,,,13560.00,false,unknown,,"株価 13,040円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,200A,NEXT FUNDS 日経半導体株指数連動型上場投信,ETF,半導体・生成AI,OUT,4405.00,4395.40,,,,,,,4460.00,false,unknown,,"品質を満たすレンジがない（最良は3日 window（安値が3本連続で切り下がり（4,379→4,338→4,285）））"
2026-09-10,1803,清水建設,建設業,建設・国土強靭化,OUT,2391.50,2397.34,,,,,,,2538.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 2,392円 <= MA25 2,397円 (-0.2%)）"
2026-09-10,1812,鹿島建設,建設業,建設・国土強靭化,OUT,4987.00,4917.32,3,4944.00,5232.00,0.149,,2,5232.00,false,expanding,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 4,917円 < 5日前 4,973円 (-1.1%)）"
2026-09-10,7267,ホンダ,輸送用機器,自動車・円安,OUT,1634.50,1685.16,3,1588.00,1664.00,0.612,,1,1628.00,true,neutral,,"株価 1,634円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6208,石川製作所,機械,重工・防衛,OUT,1664.00,1659.72,3,1655.00,1728.00,0.123,,1,1698.00,false,neutral,,"株価 1,664円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,4274,細谷火工,化学,重工・防衛,OUT,1066.00,1085.68,,,,,,,1094.00,false,unknown,,"株価 1,066円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,1860,戸田建設,建設業,建設・国土強靭化,OUT,1487.00,1506.68,,,,,,,1534.50,false,unknown,,"株価 1,487円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6752,パナソニックHD,電気機器,電子部品・AI端末,OUT,4292.00,4395.36,4,4157.00,4421.00,0.511,,1,4234.00,true,neutral,,"上昇トレンド条件を満たさない（株価 > MA25: 4,292円 <= MA25 4,395円 (-2.4%)）"
2026-09-10,6770,アルプスアルパイン,電気機器,電子部品・AI端末,OUT,2174.00,2195.64,,,,,,,2132.00,true,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 2,174円 <= MA25 2,196円 (-1.0%)）"
2026-09-10,5016,JX金属,非鉄金属,非鉄・資源素材,OUT,3812.00,3785.04,,,,,,,3944.00,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,785円 < 5日前 3,807円 (-0.6%)）"
2026-09-10,6920,レーザーテック,電気機器,半導体・生成AI,OUT,36320.00,36075.20,,,,,,,38190.00,false,unknown,,"株価 36,320円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,9348,ispace,サービス業,宇宙・衛星,OUT,414.00,422.84,,,,,,,413.00,true,unknown,,"株価 414円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,7269,スズキ,輸送用機器,自動車・円安,OUT,2011.50,2078.34,,,,,,,2012.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 2,012円 <= MA25 2,078円 (-3.2%)）"
2026-09-10,7203,トヨタ,輸送用機器,自動車・円安,OUT,2994.00,3054.10,3,2939.50,3040.00,0.542,,1,2995.50,false,expanding,,"上昇トレンド条件を満たさない（株価 > MA25: 2,994円 <= MA25 3,054円 (-2.0%)）"
2026-09-10,7721,東京計器,精密機器,重工・防衛,OUT,6590.00,7194.40,,,,,,,7070.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 6,590円 <= MA25 7,194円 (-8.4%)）"
2026-09-10,1802,大林組,建設業,建設・国土強靭化,OUT,3025.00,3019.38,3,2995.00,3128.00,0.226,,2,3128.00,false,expanding,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,019円 < 5日前 3,042円 (-0.7%)）"
2026-09-10,7004,カナデビア,機械,造船・海運,OUT,1142.00,1196.16,3,1131.00,1190.00,0.186,,1,1157.00,false,contracting,,"株価 1,142円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6723,ルネサス,電気機器,半導体・生成AI,OUT,3320.00,3496.16,3,3232.00,3432.00,0.440,,1,3366.00,false,neutral,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,496円 < 5日前 3,562円 (-1.8%)、株価 > MA25: 3,320円 <= MA25 3,496円 (-5.0%)）"
2026-09-10,6503,三菱電機,電気機器,重工・防衛|宇宙・衛星,OUT,5095.00,5613.04,3,5043.00,5325.00,0.184,,1,5187.00,false,neutral,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 5,613円 < 5日前 5,705円 (-1.6%)、株価 > MA25: 5,095円 <= MA25 5,613円 (-9.2%)）"
2026-09-10,7202,いすゞ,輸送用機器,自動車・円安,OUT,2180.00,2235.56,3,2116.00,2200.50,0.757,,1,2174.00,true,neutral,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 2,236円 < 5日前 2,263円 (-1.2%)、株価 > MA25: 2,180円 <= MA25 2,236円 (-2.5%)）"
2026-09-10,6479,ミネベアミツミ,電気機器,機械・設備投資,OUT,3377.00,3480.40,4,3298.00,3489.00,0.414,,1,3396.00,false,neutral,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,480円 < 5日前 3,562円 (-2.3%)、株価 > MA25: 3,377円 <= MA25 3,480円 (-3.0%)）"
2026-09-10,6273,SMC,機械,機械・設備投資,OUT,67680.00,71728.80,3,65650.00,68890.00,0.627,,1,68790.00,false,neutral,,"株価 67,680円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,7201,日産自動車,輸送用機器,自動車・円安,OUT,308.20,325.45,3,299.80,313.80,0.600,,1,309.00,false,neutral,,"株価 308円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,4063,信越化学,化学,半導体・生成AI,OUT,5762.00,6047.28,3,5671.00,5806.00,0.674,,1,5752.00,true,neutral,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 6,047円 < 5日前 6,078円 (-0.5%)、株価 > MA25: 5,762円 <= MA25 6,047円 (-4.7%)）"
2026-09-10,6383,ダイフク,機械,機械・設備投資,OUT,5544.00,5898.80,3,5438.00,5747.00,0.343,,1,5654.00,false,contracting,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 5,899円 < 5日前 5,966円 (-1.1%)、株価 > MA25: 5,544円 <= MA25 5,899円 (-6.0%)）"
2026-09-10,6315,TOWA,機械,半導体・生成AI,OUT,2222.00,2362.52,3,2160.00,2301.00,0.440,,1,2245.00,false,neutral,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 2,363円 < 5日前 2,461円 (-4.0%)、株価 > MA25: 2,222円 <= MA25 2,363円 (-5.9%)）"
2026-09-10,5802,住友電工,非鉄金属,電線・データセンター,OUT,2111.50,2213.26,,,,,,,2228.50,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 2,213円 < 5日前 2,221円 (-0.3%)、株価 > MA25: 2,112円 <= MA25 2,213円 (-4.6%)）"
2026-09-10,8035,東京エレクトロン,電気機器,半導体・生成AI,OUT,52810.00,55545.60,,,,,,,54390.00,false,unknown,,"株価 52,810円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6146,ディスコ,機械,半導体・生成AI,OUT,53580.00,59416.80,,,,,,,56010.00,false,unknown,,"株価 53,580円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6526,ソシオネクスト,電気機器,半導体・生成AI,OUT,1877.00,1976.72,,,,,,,1930.50,false,unknown,,"株価 1,877円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6701,NEC,電気機器,AIインフラ・通信|宇宙・衛星,OUT,4587.00,4768.28,,,,,,,4556.00,true,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 4,768円 < 5日前 4,792円 (-0.5%)、株価 > MA25: 4,587円 <= MA25 4,768円 (-3.8%)）"
2026-09-10,7011,三菱重工,機械,重工・防衛|宇宙・衛星,OUT,3723.00,3975.00,,,,,,,3854.00,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,975円 < 5日前 3,998円 (-0.6%)、株価 > MA25: 3,723円 <= MA25 3,975円 (-6.3%)）"
2026-09-10,7013,IHI,機械,重工・防衛,OUT,2663.50,2754.26,,,,,,,2826.50,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 2,754円 < 5日前 2,773円 (-0.7%)、株価 > MA25: 2,664円 <= MA25 2,754円 (-3.3%)）"
2026-09-10,7012,川崎重工,輸送用機器,重工・防衛,OUT,2349.00,2621.32,,,,,,,2445.00,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 2,621円 < 5日前 2,695円 (-2.7%)、株価 > MA25: 2,349円 <= MA25 2,621円 (-10.4%)）"
2026-09-10,6976,太陽誘電,電気機器,電子部品・AI端末,OUT,9403.00,9590.88,,,,,,,9367.00,true,unknown,,"株価 9,403円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,6762,TDK,電気機器,電子部品・AI端末,OUT,2850.50,3022.26,,,,,,,2840.00,true,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,022円 < 5日前 3,054円 (-1.0%)、株価 > MA25: 2,850円 <= MA25 3,022円 (-5.7%)）"
2026-09-10,5816,オーナンバ,非鉄金属,電線・データセンター,OUT,1441.00,1504.36,,,,,,,1453.00,false,unknown,,"株価 1,441円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,3436,SUMCO,金属製品,半導体・生成AI,OUT,3058.00,3447.28,,,,,,,3202.00,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,447円 < 5日前 3,494円 (-1.3%)、株価 > MA25: 3,058円 <= MA25 3,447円 (-11.3%)）"
2026-09-10,2644,GX 半導体関連-日本株式 ETF,ETF,半導体・生成AI,OUT,3878.00,3984.68,,,,,,,3968.00,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 3,985円 < 5日前 3,997円 (-0.3%)、株価 > MA25: 3,878円 <= MA25 3,985円 (-2.7%)）"
2026-09-10,4755,楽天グループ,サービス業,AIインフラ・通信,OUT,723.60,772.02,,,,,,,732.10,false,unknown,,"株価 724円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,7003,三井E&S,機械,造船・海運,OUT,4244.00,4293.44,,,,,,,4560.00,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 4,293円 < 5日前 4,312円 (-0.4%)、株価 > MA25: 4,244円 <= MA25 4,293円 (-1.2%)）"
2026-09-10,5706,三井金属,非鉄金属,非鉄・資源素材,OUT,24705.00,28271.40,,,,,,,26795.00,false,unknown,,"株価 24,705円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,1801,大成建設,建設業,建設・国土強靭化,OUT,12595.00,12802.40,,,,,,,13390.00,false,unknown,,"株価 12,595円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-10,7270,SUBARU,輸送用機器,自動車・円安,OUT,2561.00,2606.02,,,,,,,2568.50,false,unknown,,"上昇トレンド条件を満たさない（MA25の向き: 下向き — MA25 2,606円 < 5日前 2,617円 (-0.4%)、株価 > MA25: 2,561円 <= MA25 2,606円 (-1.7%)）"
2026-09-10,6902,デンソー,輸送用機器,自動車・円安,OUT,1885.00,1923.84,,,,,,,1897.00,false,unknown,,"株価 1,885円 が対象レンジ 2,000円〜7,000円 の外"
