date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-08-25,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,ENTRY_CANDIDATE,2591.50,2424.32,3,2524.50,2634.00,0.612,2.65,1,2585.00,true,neutral,2511.88,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.7% / 反発確認OK
2026-08-25,7203,トヨタ,輸送用機器,自動車・円安,NEAR,3082.00,3009.90,3,3056.00,3141.00,0.306,0.85,1,3141.00,false,neutral,3040.72,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+0.9% / 反発確認まだ
2026-08-25,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,RANGE,3025.00,2856.12,7,2963.00,3140.00,0.350,2.09,2,3080.00,false,neutral,2948.18,上昇トレンド / レンジ7日 / 下限反応2回 / 下限まで+2.1% / 反発確認まだ
2026-08-25,6702,富士通,電気機器,AIインフラ・通信,RANGE,3728.00,3604.12,3,3646.00,3769.00,0.667,2.25,1,3741.00,false,contracting,3627.77,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.2% / 反発確認まだ
2026-08-25,7269,スズキ,輸送用機器,自動車・円安,RANGE,2119.00,2043.98,3,2070.50,2141.50,0.683,2.34,1,2139.50,false,neutral,2060.15,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.3% / 反発確認まだ
2026-08-25,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2869.00,2762.92,3,2784.00,2882.00,0.867,3.05,1,2882.00,false,contracting,2770.08,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.1% / 反発確認まだ
2026-08-25,1820,西松建設,建設業,建設・国土強靭化,RANGE,5537.00,5402.40,10,5368.00,5598.00,0.735,3.15,2,5566.00,false,neutral,5341.16,上昇トレンド / レンジ10日 / 下限反応2回 / 下限まで+3.1% / 反発確認まだ
2026-08-25,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,4011.00,3874.00,9,3872.00,4051.00,0.777,3.59,2,4003.00,true,contracting,3852.64,上昇トレンド / レンジ9日 / 下限反応2回 / 下限まで+3.6% / 反発確認OK
2026-08-25,8031,三井物産,卸売業,商社・資源,RANGE,4949.00,4876.76,3,4769.00,4995.00,0.796,3.77,1,4969.00,false,neutral,4745.15,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.8% / 反発確認まだ
2026-08-25,8308,りそなHD,銀行業,銀行・金利上昇,RANGE,2416.00,2333.64,3,2327.00,2417.00,0.989,3.82,1,2409.00,true,contracting,2315.36,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.8% / 反発確認OK
2026-08-25,8001,伊藤忠,卸売業,商社・資源,RANGE,2118.00,2023.52,3,2025.50,2139.50,0.811,4.57,1,2129.00,false,expanding,2015.37,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.6% / 反発確認まだ
2026-08-25,7014,名村造船所,輸送用機器,造船・海運,RANGE,4550.00,4337.80,3,4230.00,4630.00,0.800,7.57,1,4535.00,true,neutral,4208.85,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+7.6% / 反発確認OK
2026-08-25,5838,楽天銀行,銀行業,銀行・金利上昇,RANGE,6457.00,5749.04,5,5884.00,6457.00,1.000,9.74,1,6270.00,true,contracting,5854.58,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+9.7% / 反発確認OK
2026-08-25,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,11250.00,8946.28,,,,,,,11680.00,false,unknown,,"株価 11,250円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,OUT,5628.00,4727.88,,,,,,,5893.00,false,unknown,,品質を満たすレンジがない（最良は6日 window（値幅が広すぎる（17.7% > 10.0%）））
2026-08-25,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,1153.00,965.64,,,,,,,1229.00,false,unknown,,"株価 1,153円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,9104,商船三井,海運業,造船・海運,OUT,7214.00,6283.68,,,,,,,7397.00,false,unknown,,"株価 7,214円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,9107,川崎汽船,海運業,造船・海運,OUT,3421.00,2957.92,,,,,,,3470.00,false,unknown,,品質を満たすレンジがない（最良は4日 window（値幅が広すぎる（15.0% > 10.0%）））
2026-08-25,9101,日本郵船,海運業,造船・海運,OUT,7141.00,6272.80,,,,,,,7219.00,false,unknown,,"株価 7,141円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,5805,SWCC,非鉄金属,電線・データセンター,OUT,14210.00,12569.60,,,,,,,14120.00,true,unknown,,"株価 14,210円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,5714,DOWA HD,非鉄金属,非鉄・資源素材,OUT,10095.00,8961.48,,,,,,,10515.00,false,unknown,,"株価 10,095円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,540.30,478.02,3,517.90,543.90,0.862,,1,543.80,false,neutral,,"株価 540円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1313.50,1219.84,4,1285.50,1332.50,0.596,,2,1328.50,false,neutral,,"株価 1,314円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3500.00,3360.24,,,,,,,3615.00,false,unknown,,"品質を満たすレンジがない（最良は5日 window（値幅が広すぎる（26.3% > 10.0%） / 安値が3本連続で切り下がり（3,515→3,450→3,390）））"
2026-08-25,8015,豊田通商,卸売業,商社・資源,OUT,7484.00,6984.72,5,6929.00,7484.00,1.000,,1,7407.00,true,contracting,,"株価 7,484円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,6857,アドバンテスト,電気機器,半導体・生成AI,OUT,34450.00,32409.80,,,,,,,35890.00,false,unknown,,"株価 34,450円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-25,6645,オムロン,電気機器,電子部品・AI端末,OUT,6476.00,6089.40,,,,,,,6433.00,true,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（16.2% > 10.0%） / 安値が7本連続で切り下がり（6,975→6,915→6,896→6,832→6,409→6,285→6,236）））"
