date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-16,9502,中部電力,電気・ガス業,電力・エネルギーインフラ,ENTRY_CANDIDATE,2931.00,2913.22,4,2845.00,3022.00,0.486,3.02,1,2908.50,true,expanding,2830.78,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+3.0% / 反発確認OK
2026-09-16,8306,三菱UFJ,銀行業,銀行・金利上昇,NEAR,3655.00,3638.28,3,3627.00,3733.00,0.264,0.77,1,3733.00,false,neutral,3608.86,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+0.8% / 反発確認まだ
2026-09-16,8001,伊藤忠,卸売業,商社・資源,NEAR,2322.50,2160.86,3,2304.00,2373.50,0.266,0.80,1,2345.50,false,neutral,2292.48,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+0.8% / 反発確認まだ
2026-09-16,8058,三菱商事,卸売業,商社・資源,NEAR,4944.00,4855.92,5,4884.00,5093.00,0.287,1.23,2,4979.00,false,contracting,4859.58,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+1.2% / 反発確認まだ
2026-09-16,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,NEAR,4205.00,4064.28,3,4144.00,4266.00,0.500,1.47,1,4215.00,false,contracting,4123.28,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.5% / 反発確認まだ
2026-09-16,8031,三井物産,卸売業,商社・資源,NEAR,5174.00,5001.96,3,5069.00,5244.00,0.600,2.07,1,5193.00,false,neutral,5043.65,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.1% / 反発確認まだ
2026-09-16,7014,名村造船所,輸送用機器,造船・海運,NEAR,4665.00,4645.80,3,4495.00,4850.00,0.479,3.78,1,4810.00,false,contracting,4472.52,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.8% / 反発確認まだ
2026-09-16,6770,アルプスアルパイン,電気機器,電子部品・AI端末,RANGE,2243.50,2209.82,3,2176.50,2254.00,0.865,3.08,1,2237.00,true,contracting,2165.62,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.1% / 反発確認OK
2026-09-16,1820,西松建設,建設業,建設・国土強靭化,RANGE,5603.00,5555.04,5,5420.00,5634.00,0.855,3.38,1,5572.00,true,neutral,5392.90,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+3.4% / 反発確認OK
2026-09-16,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2974.00,2865.40,3,2872.00,3000.00,0.797,3.55,1,2950.00,true,neutral,2857.64,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.6% / 反発確認OK
