date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-03,5838,楽天銀行,銀行業,銀行・金利上昇,ENTRY_CANDIDATE,6458.00,5993.68,7,6288.00,6598.00,0.548,2.70,2,6419.00,true,neutral,6256.56,上昇トレンド / レンジ7日 / 下限反応2回 / 下限まで+2.7% / 反発確認OK
2026-09-03,7270,SUBARU,輸送用機器,自動車・円安,NEAR,2655.00,2617.30,4,2644.50,2749.00,0.100,0.40,2,2686.00,false,neutral,2631.28,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+0.4% / 反発確認まだ
2026-09-03,1820,西松建設,建設業,建設・国土強靭化,NEAR,5611.00,5468.64,3,5578.00,5688.00,0.300,0.59,1,5688.00,false,neutral,5550.11,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+0.6% / 反発確認まだ
2026-09-03,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,NEAR,3025.00,2964.80,4,2977.00,3150.00,0.277,1.61,2,3090.00,false,neutral,2962.11,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+1.6% / 反発確認まだ
2026-09-03,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,4193.00,3954.92,3,4080.00,4249.00,0.669,2.77,1,4215.00,false,expanding,4059.60,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.8% / 反発確認まだ
2026-09-03,7182,ゆうちょ銀行,銀行業,銀行・金利上昇,RANGE,3417.00,3226.28,3,3319.00,3455.00,0.721,2.95,1,3417.00,false,neutral,3302.41,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.0% / 反発確認まだ
2026-09-03,9107,川崎汽船,海運業,造船・海運,RANGE,3419.00,3110.86,5,3265.00,3450.00,0.832,4.72,1,3419.00,false,contracting,3248.68,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+4.7% / 反発確認まだ
2026-09-03,8001,伊藤忠,卸売業,商社・資源,RANGE,2212.00,2068.32,3,2104.00,2228.50,0.867,5.13,1,2166.50,true,expanding,2093.48,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+5.1% / 反発確認OK
2026-09-03,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,3026.00,2535.14,,,,,,,2954.50,true,unknown,,品質を満たすレンジがない（最良は4日 window（値幅が広すぎる（13.1% > 10.0%）））
2026-09-03,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,OUT,2210.00,1915.48,,,,,,,2189.00,true,unknown,,"品質を満たすレンジがない（最良は9日 window（値幅が広すぎる（16.6% > 10.0%） / 安値が3本連続で切り下がり（1,958→1,950→1,928） / 日々の値幅が拡大中（後半/前半 2.95 > 1.15）））"
2026-09-03,9101,日本郵船,海運業,造船・海運,OUT,7288.00,6591.36,5,6876.00,7338.00,0.892,,1,7149.00,true,contracting,,"株価 7,288円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,9104,商船三井,海運業,造船・海運,OUT,7190.00,6629.08,7,6895.00,7275.00,0.776,,2,7210.00,false,contracting,,"株価 7,190円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,OUT,5397.00,5180.00,,,,,,,5790.00,false,unknown,,"品質を満たすレンジがない（最良は3日 window（値幅が広すぎる（12.2% > 10.0%） / 安値が3本連続で切り下がり（5,600→5,302→5,280）））"
2026-09-03,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,533.90,506.70,,,,,,,558.90,false,unknown,,"株価 534円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,10160.00,9925.92,,,,,,,11145.00,false,unknown,,"株価 10,160円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1376.00,1271.38,3,1319.00,1388.00,0.826,,1,1379.00,false,expanding,,"株価 1,376円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1062.50,958.47,,,,,,,1047.50,true,unknown,,"株価 1,062円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,1059.00,1049.72,,,,,,,1061.00,false,unknown,,"株価 1,059円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,5805,SWCC,非鉄金属,電線・データセンター,OUT,13570.00,13470.40,,,,,,,13880.00,false,unknown,,"株価 13,570円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,8015,豊田通商,卸売業,商社・資源,OUT,7673.00,7284.80,3,7340.00,7774.00,0.767,,1,7663.00,true,neutral,,"株価 7,673円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,9509,北海道電力,電気・ガス業,電力・エネルギーインフラ,OUT,1145.00,1063.62,3,1108.00,1173.50,0.565,,1,1154.50,false,expanding,,"株価 1,145円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,9432,NTT,情報・通信業,AIインフラ・通信,OUT,173.20,162.69,3,171.70,176.00,0.349,,2,175.80,false,neutral,,"株価 173円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3510.00,3568.92,,,,,,,3755.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 3,510円 <= MA25 3,569円 (-1.7%)）"
2026-09-03,6326,クボタ,機械,機械・設備投資,OUT,3028.00,2761.12,,,,,,,2972.00,true,unknown,,品質を満たすレンジがない（最良は6日 window（値幅が広すぎる（10.2% > 10.0%） / 日々の値幅が拡大中（後半/前半 1.53 > 1.15）））
2026-09-03,8053,住友商事,卸売業,商社・資源,OUT,1842.00,1746.96,3,1769.50,1870.50,0.718,,1,1823.00,true,neutral,,"株価 1,842円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,8308,りそなHD,銀行業,銀行・金利上昇,OUT,2550.00,2385.84,,,,,,,2544.00,true,unknown,,品質を満たすレンジがない（最良は3日 window（レンジ品質が不足（0.38 < 0.45）））
2026-09-03,5803,フジクラ,非鉄金属,電線・データセンター,OUT,4951.00,5187.76,,,,,,,5239.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 4,951円 <= MA25 5,188円 (-4.6%)）"
2026-09-03,464A,QPSホールディングス,情報・通信業,宇宙・衛星,OUT,1705.00,1732.52,,,,,,,1790.00,false,unknown,,"株価 1,705円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,5714,DOWA HD,非鉄金属,非鉄・資源素材,OUT,9450.00,9453.20,,,,,,,9979.00,false,unknown,,"株価 9,450円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,9501,東京電力HD,電気・ガス業,電力・エネルギーインフラ,OUT,569.50,530.80,,,,,,,567.50,true,unknown,,"株価 570円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,5801,古河電工,非鉄金属,電線・データセンター,OUT,3613.00,3823.90,,,,,,,3868.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 3,613円 <= MA25 3,824円 (-5.5%)）"
2026-09-03,6857,アドバンテスト,電気機器,半導体・生成AI,OUT,32280.00,33986.60,,,,,,,32790.00,false,unknown,,"株価 32,280円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,6645,オムロン,電気機器,電子部品・AI端末,OUT,6194.00,6387.20,,,,,,,6464.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 6,194円 <= MA25 6,387円 (-3.0%)）"
2026-09-03,8031,三井物産,卸売業,商社・資源,OUT,5253.00,4913.76,,,,,,,5193.00,true,unknown,,"品質を満たすレンジがない（最良は9日 window（値幅が広すぎる（10.0% > 10.0%） / 安値が3本連続で切り下がり（4,923→4,868→4,846） / 日々の値幅が拡大中（後半/前半 1.92 > 1.15）））"
2026-09-03,6301,コマツ,機械,機械・設備投資,OUT,7513.00,7266.88,9,7113.00,7636.00,0.765,,1,7468.00,true,neutral,,"株価 7,513円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-03,6752,パナソニックHD,電気機器,電子部品・AI端末,OUT,4197.00,4382.60,,,,,,,4363.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 4,197円 <= MA25 4,383円 (-4.2%)）"
2026-09-03,6702,富士通,電気機器,AIインフラ・通信,OUT,3795.00,3708.76,,,,,,,3910.00,false,unknown,,"品質を満たすレンジがない（最良は8日 window（安値が3本連続で切り下がり（3,900→3,786→3,773）））"
