date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-01,5838,楽天銀行,銀行業,銀行・金利上昇,NEAR,6416.00,5924.08,5,6314.00,6598.00,0.359,1.62,2,6542.00,false,neutral,6282.43,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+1.6% / 反発確認まだ
2026-09-01,6762,TDK,電気機器,電子部品・AI端末,NEAR,3079.00,3052.04,5,2997.50,3135.00,0.593,2.72,2,3095.00,false,neutral,2982.51,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+2.7% / 反発確認まだ
2026-09-01,9107,川崎汽船,海運業,造船・海運,RANGE,3383.00,3067.08,3,3265.00,3413.00,0.797,3.61,1,3395.00,false,contracting,3248.68,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.6% / 反発確認まだ
2026-09-01,8308,りそなHD,銀行業,銀行・金利上昇,RANGE,2535.00,2363.56,3,2442.50,2553.50,0.833,3.79,1,2531.50,true,expanding,2430.29,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.8% / 反発確認OK
2026-09-01,1820,西松建設,建設業,建設・国土強靭化,RANGE,5684.00,5446.80,10,5368.00,5684.00,1.000,5.89,1,5600.00,true,neutral,5341.16,上昇トレンド / レンジ10日 / 下限反応1回 / 下限まで+5.9% / 反発確認OK
2026-09-01,5016,JX金属,非鉄金属,非鉄・資源素材,RANGE,3842.00,3789.76,7,3598.00,3907.00,0.790,6.78,1,3794.00,true,neutral,3580.01,上昇トレンド / レンジ7日 / 下限反応1回 / 下限まで+6.8% / 反発確認OK
2026-09-01,6702,富士通,電気機器,AIインフラ・通信,RANGE,3947.00,3706.68,6,3680.00,3991.00,0.859,7.26,2,3923.00,true,neutral,3661.60,上昇トレンド / レンジ6日 / 下限反応2回 / 下限まで+7.3% / 反発確認OK
2026-09-01,6752,パナソニックHD,電気機器,電子部品・AI端末,RANGE,4459.00,4327.32,9,4154.00,4530.00,0.811,7.34,1,4498.00,false,neutral,4133.23,上昇トレンド / レンジ9日 / 下限反応1回 / 下限まで+7.3% / 反発確認まだ
2026-09-01,6701,NEC,電気機器,AIインフラ・通信|宇宙・衛星,RANGE,5005.00,4776.12,9,4626.00,5054.00,0.886,8.19,2,4968.00,true,neutral,4602.87,上昇トレンド / レンジ9日 / 下限反応2回 / 下限まで+8.2% / 反発確認OK
2026-09-01,6770,アルプスアルパイン,電気機器,電子部品・AI端末,RANGE,2331.50,2186.02,9,2149.00,2347.50,0.919,8.49,2,2257.50,true,neutral,2138.26,上昇トレンド / レンジ9日 / 下限反応2回 / 下限まで+8.5% / 反発確認OK
2026-09-01,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,11345.00,9705.28,,,,,,,11380.00,false,unknown,,"株価 11,345円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-01,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,OUT,5926.00,5069.44,,,,,,,5819.00,true,unknown,,品質を満たすレンジがない（最良は4日 window（レンジ品質が不足（0.33 < 0.45）））
2026-09-01,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,560.60,500.92,5,545.80,567.50,0.682,,1,561.40,false,neutral,,"株価 561円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-01,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2955.00,2493.38,,,,,,,2814.50,true,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（26.8% > 10.0%） / 安値が4本連続で切り下がり（2,592→2,584→2,581→2,564） / 日々の値幅が拡大中（後半/前半 1.15 > 1.15）））"
2026-09-01,5805,SWCC,非鉄金属,電線・データセンター,OUT,14360.00,13242.40,,,,,,,15050.00,false,unknown,,"株価 14,360円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-01,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,OUT,2192.50,1888.50,,,,,,,2038.50,true,unknown,,"品質を満たすレンジがない（最良は7日 window（値幅が広すぎる（14.5% > 10.0%） / 安値が3本連続で切り下がり（1,958→1,950→1,928） / 日々の値幅が拡大中（後半/前半 2.54 > 1.15）））"
