date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-17,6702,富士通,電気機器,AIインフラ・通信,ENTRY_CANDIDATE,4008.00,3800.64,3,3909.00,4075.00,0.596,2.53,1,3987.00,true,neutral,3889.45,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.5% / 反発確認OK
2026-09-17,8306,三菱UFJ,銀行業,銀行・金利上昇,NEAR,3652.00,3636.00,4,3627.00,3733.00,0.236,0.69,2,3716.00,false,neutral,3608.86,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+0.7% / 反発確認まだ
2026-09-17,8316,三井住友FG,銀行業,銀行・金利上昇,NEAR,6878.00,6855.88,3,6802.00,6995.00,0.394,1.12,1,6974.00,false,neutral,6767.99,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.1% / 反発確認まだ
2026-09-17,8002,丸紅,卸売業,商社・資源,NEAR,5020.00,4995.92,3,4943.00,5070.00,0.606,1.56,1,5059.00,false,neutral,4918.28,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.6% / 反発確認まだ
2026-09-17,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,NEAR,2979.50,2761.60,3,2930.00,3009.00,0.627,1.69,1,2982.50,false,contracting,2915.35,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.7% / 反発確認まだ
2026-09-17,8058,三菱商事,卸売業,商社・資源,NEAR,4979.00,4861.80,7,4884.00,5093.00,0.455,1.95,3,5009.00,false,contracting,4859.58,上昇トレンド / レンジ7日 / 下限反応3回 / 下限まで+1.9% / 反発確認まだ
2026-09-17,8308,りそなHD,銀行業,銀行・金利上昇,NEAR,2479.00,2471.12,5,2422.50,2559.50,0.412,2.33,2,2486.50,false,neutral,2410.39,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+2.3% / 反発確認まだ
2026-09-17,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,4247.00,4078.72,4,4144.00,4279.00,0.763,2.49,1,4266.00,false,contracting,4123.28,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+2.5% / 反発確認まだ
2026-09-17,7182,ゆうちょ銀行,銀行業,銀行・金利上昇,RANGE,3286.00,3282.68,7,3200.00,3324.00,0.694,2.69,1,3300.00,false,contracting,3184.00,上昇トレンド / レンジ7日 / 下限反応1回 / 下限まで+2.7% / 反発確認まだ
2026-09-17,8001,伊藤忠,卸売業,商社・資源,RANGE,2370.00,2172.54,4,2304.00,2399.00,0.695,2.86,1,2367.50,true,neutral,2292.48,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+2.9% / 反発確認OK
