date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-08-12,7203,トヨタ,輸送用機器,自動車・円安,ENTRY_CANDIDATE,2992.50,2946.62,3,2939.50,3027.00,0.606,1.80,1,2989.50,true,contracting,2924.80,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.8% / 反発確認OK
2026-08-12,8308,りそなHD,銀行業,銀行・金利上昇,ENTRY_CANDIDATE,2329.00,2305.98,4,2273.00,2364.50,0.612,2.46,2,2313.00,true,contracting,2261.63,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+2.5% / 反発確認OK
2026-08-12,8031,三井物産,卸売業,商社・資源,NEAR,4871.00,4806.12,3,4833.00,4975.00,0.268,0.79,1,4922.00,false,contracting,4808.84,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+0.8% / 反発確認まだ
2026-08-12,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,NEAR,2359.00,2358.48,5,2336.00,2419.50,0.275,0.98,2,2385.00,false,contracting,2324.32,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+1.0% / 反発確認まだ
2026-08-12,8058,三菱商事,卸売業,商社・資源,NEAR,4825.00,4684.76,3,4772.00,4925.00,0.346,1.11,1,4865.00,false,contracting,4748.14,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.1% / 反発確認まだ
2026-08-12,1820,西松建設,建設業,建設・国土強靭化,NEAR,5403.00,5341.52,3,5321.00,5554.00,0.352,1.54,1,5497.00,false,expanding,5294.39,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.5% / 反発確認まだ
2026-08-12,9104,商船三井,海運業,造船・海運,NEAR,6149.00,5769.84,3,6029.00,6310.00,0.427,1.99,1,6310.00,false,contracting,5998.85,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.0% / 反発確認まだ
2026-08-12,6594,ニデック,電気機器,電子部品・AI端末,NEAR,2720.00,2616.00,3,2665.00,2810.00,0.379,2.06,1,2810.00,false,contracting,2651.68,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.1% / 反発確認まだ
2026-08-12,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,NEAR,3878.00,3760.96,6,3797.00,3945.00,0.547,2.13,2,3923.00,false,contracting,3778.01,上昇トレンド / レンジ6日 / 下限反応2回 / 下限まで+2.1% / 反発確認まだ
2026-08-12,8001,伊藤忠,卸売業,商社・資源,NEAR,2085.00,1969.72,3,2040.00,2114.00,0.608,2.21,1,2099.00,false,contracting,2029.80,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.2% / 反発確認まだ
2026-08-12,5838,楽天銀行,銀行業,銀行・金利上昇,NEAR,5637.00,5573.84,3,5512.00,5832.00,0.391,2.27,1,5769.00,false,expanding,5484.44,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.3% / 反発確認まだ
2026-08-12,9101,日本郵船,海運業,造船・海運,NEAR,6122.00,5798.40,3,5968.00,6218.00,0.616,2.58,1,6218.00,false,contracting,5938.16,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.6% / 反発確認まだ
2026-08-12,7270,SUBARU,輸送用機器,自動車・円安,NEAR,2591.50,2585.26,3,2501.50,2642.50,0.638,3.60,1,2620.00,false,contracting,2488.99,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.6% / 反発確認まだ
2026-08-12,6645,オムロン,電気機器,電子部品・AI端末,NEAR,6737.00,5742.56,3,6471.00,6914.00,0.600,4.11,1,6914.00,false,contracting,6438.64,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.1% / 反発確認まだ
2026-08-12,6702,富士通,電気機器,AIインフラ・通信,RANGE,3704.00,3470.80,3,3588.00,3758.00,0.682,3.23,1,3757.00,false,contracting,3570.06,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.2% / 反発確認まだ
2026-08-12,7011,三菱重工,機械,重工・防衛|宇宙・衛星,RANGE,4072.00,3874.08,3,3925.00,4094.00,0.870,3.75,1,4069.00,true,contracting,3905.38,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.7% / 反発確認OK
2026-08-12,8306,三菱UFJ,銀行業,銀行・金利上昇,RANGE,3587.00,3578.48,8,3426.00,3616.00,0.847,4.70,1,3551.00,true,neutral,3408.87,上昇トレンド / レンジ8日 / 下限反応1回 / 下限まで+4.7% / 反発確認OK
