date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-08-17,8306,三菱UFJ,銀行業,銀行・金利上昇,NEAR,3649.00,3609.28,3,3627.00,3742.00,0.191,0.61,2,3735.00,false,neutral,3608.86,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+0.6% / 反発確認まだ
2026-08-17,6770,アルプスアルパイン,電気機器,電子部品・AI端末,NEAR,2205.00,2149.56,3,2163.00,2240.00,0.545,1.94,1,2240.00,false,neutral,2152.18,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.9% / 反発確認まだ
2026-08-17,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,NEAR,3000.00,2778.12,3,2930.00,3050.00,0.583,2.39,1,3030.00,false,neutral,2915.35,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.4% / 反発確認まだ
2026-08-17,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,NEAR,5264.00,4411.60,4,5140.00,5479.00,0.366,2.41,2,5300.00,false,neutral,5114.30,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+2.4% / 反発確認まだ
2026-08-17,7014,名村造船所,輸送用機器,造船・海運,NEAR,4510.00,4189.00,3,4385.00,4595.00,0.595,2.85,1,4580.00,false,neutral,4363.07,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.9% / 反発確認まだ
2026-08-17,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,RANGE,2393.50,2371.52,9,2336.00,2468.00,0.436,2.46,2,2408.00,false,contracting,2324.32,上昇トレンド / レンジ9日 / 下限反応2回 / 下限まで+2.5% / 反発確認まだ
2026-08-17,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,3933.00,3795.28,9,3797.00,3952.00,0.877,3.58,2,3922.00,true,contracting,3778.01,上昇トレンド / レンジ9日 / 下限反応2回 / 下限まで+3.6% / 反発確認OK
2026-08-17,1820,西松建設,建設業,建設・国土強靭化,RANGE,5527.00,5354.92,5,5327.00,5583.00,0.781,3.75,1,5554.00,false,neutral,5300.36,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+3.8% / 反発確認まだ
2026-08-17,7013,IHI,機械,重工・防衛,RANGE,3011.00,2816.42,3,2893.00,3065.00,0.686,4.08,1,3042.00,false,contracting,2878.53,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.1% / 反発確認まだ
2026-08-17,8316,三井住友FG,銀行業,銀行・金利上昇,RANGE,6918.00,6885.32,5,6595.00,7035.00,0.734,4.90,1,7035.00,false,neutral,6562.02,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+4.9% / 反発確認まだ
2026-08-17,7203,トヨタ,輸送用機器,自動車・円安,RANGE,3013.00,2961.26,9,2869.50,3052.00,0.786,5.00,1,3027.00,false,contracting,2855.15,上昇トレンド / レンジ9日 / 下限反応1回 / 下限まで+5.0% / 反発確認まだ
2026-08-17,6594,ニデック,電気機器,電子部品・AI端末,RANGE,2815.00,2637.08,7,2665.00,2839.00,0.862,5.63,1,2837.00,false,contracting,2651.68,上昇トレンド / レンジ7日 / 下限反応1回 / 下限まで+5.6% / 反発確認まだ
2026-08-17,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,9947.00,8131.44,3,9470.00,10010.00,0.883,,1,9767.00,true,contracting,,"株価 9,947円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-17,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3800.00,3162.48,,,,,,,3880.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（35.1% > 10.0%） / 安値が3本連続で切り下がり（3,400→3,365→3,285）））"
2026-08-17,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,1089.00,887.92,,,,,,,1129.00,false,unknown,,"株価 1,089円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-17,6857,アドバンテスト,電気機器,半導体・生成AI,OUT,37780.00,31049.40,,,,,,,38730.00,false,unknown,,"株価 37,780円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-17,5805,SWCC,非鉄金属,電線・データセンター,OUT,14680.00,11933.20,,,,,,,14700.00,false,unknown,,"株価 14,680円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-17,6645,オムロン,電気機器,電子部品・AI端末,OUT,7043.00,5893.24,,,,,,,7225.00,false,unknown,,"株価 7,043円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-17,5803,フジクラ,非鉄金属,電線・データセンター,OUT,6078.00,4831.32,,,,,,,5868.00,true,unknown,,品質を満たすレンジがない（最良は4日 window（値幅が広すぎる（14.5% > 10.0%）））
2026-08-17,9104,商船三井,海運業,造船・海運,OUT,6629.00,5896.84,,,,,,,6502.00,true,unknown,,品質を満たすレンジがない（最良は7日 window（値幅が広すぎる（13.1% > 10.0%）））
