date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-25,7270,SUBARU,輸送用機器,自動車・円安,ENTRY_CANDIDATE,2660.00,2628.56,3,2622.00,2690.00,0.559,1.45,1,2655.00,true,expanding,2608.89,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.4% / 反発確認OK
2026-09-25,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,NEAR,4109.00,4103.24,3,4075.00,4274.00,0.171,0.83,1,4192.00,false,expanding,4054.62,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+0.8% / 反発確認まだ
2026-09-25,1813,不動テトラ,建設業,建設・国土強靭化,NEAR,3020.00,2895.76,3,2982.00,3070.00,0.432,1.27,1,3055.00,false,neutral,2967.09,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.3% / 反発確認まだ
2026-09-25,6702,富士通,電気機器,AIインフラ・通信,RANGE,4028.00,3836.40,7,3819.00,4075.00,0.816,5.47,2,4028.00,false,expanding,3799.91,上昇トレンド / レンジ7日 / 下限反応2回 / 下限まで+5.5% / 反発確認まだ
2026-09-25,6203,豊和工業,機械,重工・防衛,OUT,2318.00,1904.00,,,,,,,2680.00,false,unknown,,品質を満たすレンジがない（最良は3日 window（値幅が広すぎる（17.8% > 10.0%）））
2026-09-25,6526,ソシオネクスト,電気機器,半導体・生成AI,OUT,2244.00,1970.18,,,,,,,2300.00,false,unknown,,"品質を満たすレンジがない（最良は10日 window（値幅が広すぎる（29.2% > 10.0%） / 安値が4本連続で切り下がり（1,864→1,832→1,788→1,780） / 日々の値幅が拡大中（後半/前半 1.41 > 1.15）））"
2026-09-25,6920,レーザーテック,電気機器,半導体・生成AI,OUT,40910.00,35322.40,,,,,,,40460.00,true,unknown,,"株価 40,910円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-25,9984,ソフトバンクグループ,情報・通信業,AIインフラ・通信,OUT,6150.00,5749.20,,,,,,,6793.00,false,unknown,,品質を満たすレンジがない（最良は7日 window（値幅が広すぎる（19.6% > 10.0%）））
2026-09-25,9101,日本郵船,海運業,造船・海運,OUT,7365.00,7185.92,10,7085.00,7599.00,0.545,,2,7532.00,false,contracting,,"株価 7,365円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-25,9107,川崎汽船,海運業,造船・海運,OUT,3451.00,3379.24,,,,,,,3505.00,false,unknown,,"品質を満たすレンジがない（最良は7日 window（安値が3本連続で切り下がり（3,497→3,403→3,386） / 日々の値幅が拡大中（後半/前半 1.19 > 1.15）））"
2026-09-25,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2760.00,2811.12,,,,,,,2878.50,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 2,760円 <= MA25 2,811円 (-1.8%)）"
2026-09-25,6208,石川製作所,機械,重工・防衛,OUT,1800.00,1695.00,4,1764.00,1864.00,0.360,,2,1830.00,false,contracting,,"株価 1,800円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-25,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1050.50,1039.17,,,,,,,1076.00,false,unknown,,"株価 1,050円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-25,6981,村田製作所,電気機器,電子部品・AI端末,OUT,8022.00,7323.76,,,,,,,8073.00,false,unknown,,"株価 8,022円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-25,7014,名村造船所,輸送用機器,造船・海運,OUT,4880.00,4722.20,,,,,,,5170.00,false,unknown,,"品質を満たすレンジがない（最良は3日 window（安値が3本連続で切り下がり（4,920→4,895→4,835）））"
2026-09-25,6525,KOKUSAI ELECTRIC,電気機器,半導体・生成AI,OUT,9300.00,8534.72,,,,,,,9311.00,false,unknown,,"株価 9,300円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-25,9432,NTT,情報・通信業,AIインフラ・通信,OUT,176.10,172.15,3,174.70,180.10,0.259,,1,177.20,false,expanding,,"株価 176円 が対象レンジ 2,000円〜7,000円 の外"
