date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-14,8058,三菱商事,卸売業,商社・資源,NEAR,4991.00,4849.96,4,4884.00,5093.00,0.512,2.19,2,5036.00,false,contracting,4859.58,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+2.2% / 反発確認まだ
2026-09-14,1820,西松建設,建設業,建設・国土強靭化,RANGE,5548.00,5542.88,3,5420.00,5609.00,0.677,2.36,1,5525.00,true,neutral,5392.90,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.4% / 反発確認OK
2026-09-14,7182,ゆうちょ銀行,銀行業,銀行・金利上昇,RANGE,3299.00,3268.60,4,3200.00,3324.00,0.798,3.09,1,3320.00,false,neutral,3184.00,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+3.1% / 反発確認まだ
2026-09-14,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2945.00,2847.76,4,2816.00,2955.00,0.928,4.58,2,2913.00,true,expanding,2801.92,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+4.6% / 反発確認OK
2026-09-14,7270,SUBARU,輸送用機器,自動車・円安,RANGE,2649.00,2613.46,3,2519.50,2649.50,0.996,5.14,1,2626.00,true,neutral,2506.90,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+5.1% / 反発確認OK
2026-09-14,6770,アルプスアルパイン,電気機器,電子部品・AI端末,RANGE,2225.50,2205.06,3,2110.50,2229.00,0.970,5.45,1,2229.00,false,contracting,2099.95,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+5.4% / 反発確認まだ
2026-09-14,6203,豊和工業,機械,重工・防衛,OUT,2344.00,1692.88,,,,,,,2844.00,false,unknown,,品質を満たすレンジがない（最良は6日 window（値幅が広すぎる（102.8% > 10.0%） / 大陰線＋出来高急増 09/09（実体 -4.8%、出来高 20日平均の8.97倍）））
2026-09-14,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2998.50,2692.72,,,,,,,2991.00,true,unknown,,"品質を満たすレンジがない（最良は9日 window（安値が3本連続で切り下がり（2,960→2,928→2,922）））"
2026-09-14,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1094.50,1002.65,9,1014.50,1106.00,0.874,,1,1090.50,true,neutral,,"株価 1,094円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-14,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,OUT,2174.50,2018.26,,,,,,,2206.50,false,unknown,,"品質を満たすレンジがない（最良は9日 window（安値が3本連続で切り下がり（2,158→2,132→2,122）））"
2026-09-14,8001,伊藤忠,卸売業,商社・資源,OUT,2340.50,2142.58,,,,,,,2310.00,true,unknown,,"品質を満たすレンジがない（最良は5日 window（安値が3本連続で切り下がり（2,272→2,258→2,251）））"
2026-09-14,9101,日本郵船,海運業,造船・海運,OUT,7337.00,6941.36,8,7076.00,7465.00,0.671,,3,7352.00,false,contracting,,"株価 7,337円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-14,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1421.50,1329.22,,,,,,,1428.50,false,unknown,,"株価 1,422円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-14,9107,川崎汽船,海運業,造船・海運,OUT,3429.00,3265.06,,,,,,,3417.00,true,unknown,,"品質を満たすレンジがない（最良は10日 window（安値が4本連続で切り下がり（3,396→3,338→3,278→3,260）））"
2026-09-14,9984,ソフトバンクグループ,情報・通信業,AIインフラ・通信,OUT,5839.00,5609.52,,,,,,,6555.00,false,unknown,,"前日までのレンジ下限 6,358円 を -8.2% 下抜け（許容 -1.5%）＝レンジ崩壊"
2026-09-14,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,559.00,526.66,,,,,,,546.90,true,unknown,,"株価 559円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-14,9432,NTT,情報・通信業,AIインフラ・通信,OUT,178.30,168.15,5,167.40,178.90,0.948,,1,176.40,true,neutral,,"株価 178円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-14,5838,楽天銀行,銀行業,銀行・金利上昇,OUT,6517.00,6284.36,,,,,,,6502.00,true,unknown,,"品質を満たすレンジがない（最良は4日 window（安値が3本連続で切り下がり（6,362→6,314→6,310）））"
2026-09-14,9104,商船三井,海運業,造船・海運,OUT,7109.00,6930.80,,,,,,,7129.00,false,unknown,,"株価 7,109円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-14,6702,富士通,電気機器,AIインフラ・通信,OUT,4026.00,3771.96,,,,,,,3777.00,true,unknown,,"品質を満たすレンジがない（最良は10日 window（安値が5本連続で切り下がり（3,848→3,801→3,752→3,718→3,664） / 日々の値幅が拡大中（後半/前半 1.20 > 1.15）））"
2026-09-14,9434,ソフトバンク,情報・通信業,AIインフラ・通信,OUT,250.80,237.57,,,,,,,248.10,true,unknown,,"株価 251円 が対象レンジ 2,000円〜7,000円 の外"
