date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-08-21,1820,西松建設,建設業,建設・国土強靭化,ENTRY_CANDIDATE,5485.00,5377.64,8,5368.00,5587.00,0.534,2.18,2,5482.00,true,neutral,5341.16,上昇トレンド / レンジ8日 / 下限反応2回 / 下限まで+2.2% / 反発確認OK
2026-08-21,8308,りそなHD,銀行業,銀行・金利上昇,ENTRY_CANDIDATE,2378.00,2325.30,3,2318.00,2459.50,0.424,2.59,1,2369.00,true,neutral,2306.41,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.6% / 反発確認OK
2026-08-21,5838,楽天銀行,銀行業,銀行・金利上昇,ENTRY_CANDIDATE,6095.00,5673.04,3,5884.00,6405.00,0.405,3.59,1,6011.00,true,contracting,5854.58,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.6% / 反発確認OK
2026-08-21,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,NEAR,3025.00,2828.00,5,2963.00,3140.00,0.350,2.09,2,3040.00,false,neutral,2948.18,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+2.1% / 反発確認まだ
2026-08-21,6702,富士通,電気機器,AIインフラ・通信,NEAR,3646.00,3569.20,4,3553.00,3777.00,0.415,2.62,1,3777.00,false,neutral,3535.24,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+2.6% / 反発確認まだ
2026-08-21,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,3977.00,3847.56,7,3872.00,3977.00,1.000,2.71,2,3977.00,false,contracting,3852.64,上昇トレンド / レンジ7日 / 下限反応2回 / 下限まで+2.7% / 反発確認まだ
2026-08-21,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2821.00,2746.44,3,2746.00,2838.00,0.815,2.73,1,2833.00,false,neutral,2732.27,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.7% / 反発確認まだ
2026-08-21,8058,三菱商事,卸売業,商社・資源,RANGE,4794.00,4762.84,3,4628.00,4794.00,1.000,3.59,1,4732.00,true,neutral,4604.86,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.6% / 反発確認OK
2026-08-21,6770,アルプスアルパイン,電気機器,電子部品・AI端末,RANGE,2193.50,2160.14,4,2109.50,2225.00,0.727,3.98,1,2187.00,true,neutral,2098.95,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+4.0% / 反発確認OK
2026-08-21,7269,スズキ,輸送用機器,自動車・円安,RANGE,2103.50,2038.26,3,2012.50,2109.00,0.943,4.52,1,2109.00,false,neutral,2002.44,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.5% / 反発確認まだ
2026-08-21,7270,SUBARU,輸送用機器,自動車・円安,RANGE,2655.50,2607.08,3,2518.50,2675.00,0.875,5.44,1,2649.00,true,expanding,2505.91,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+5.4% / 反発確認OK
2026-08-21,8001,伊藤忠,卸売業,商社・資源,RANGE,2080.00,2006.98,5,1959.50,2088.50,0.934,6.15,1,2006.00,true,neutral,1949.70,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+6.1% / 反発確認OK
2026-08-21,9104,商船三井,海運業,造船・海運,OUT,7278.00,6149.36,,,,,,,7028.00,true,unknown,,"株価 7,278円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-21,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,10760.00,8600.08,,,,,,,10675.00,true,unknown,,"株価 10,760円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-21,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,OUT,5565.00,4598.40,,,,,,,5456.00,true,unknown,,"品質を満たすレンジがない（最良は5日 window（値幅が広すぎる（11.3% > 10.0%） / 安値が3本連続で切り下がり（5,227→5,206→5,005）））"
2026-08-21,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,1145.00,934.76,,,,,,,1188.00,false,unknown,,"株価 1,145円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-21,9101,日本郵船,海運業,造船・海運,OUT,7101.00,6149.00,,,,,,,6795.00,true,unknown,,"株価 7,101円 が対象レンジ 2,000円〜7,000円 の外"
