date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-04,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,NEAR,4071.00,3965.72,4,4058.00,4249.00,0.068,0.32,2,4249.00,false,expanding,4037.71,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+0.3% / 反発確認まだ
2026-09-04,8031,三井物産,卸売業,商社・資源,NEAR,5019.00,4917.72,4,4990.00,5333.00,0.085,0.58,2,5333.00,false,expanding,4965.05,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+0.6% / 反発確認まだ
2026-09-04,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,NEAR,3010.00,2981.64,3,2987.00,3090.00,0.223,0.77,2,3070.00,false,neutral,2972.07,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+0.8% / 反発確認まだ
2026-09-04,6770,アルプスアルパイン,電気機器,電子部品・AI端末,NEAR,2258.00,2190.76,3,2232.50,2325.50,0.274,1.14,1,2282.50,false,neutral,2221.34,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+1.1% / 反発確認まだ
2026-09-04,9107,川崎汽船,海運業,造船・海運,NEAR,3328.00,3129.52,6,3265.00,3458.00,0.326,1.93,1,3450.00,false,contracting,3248.68,上昇トレンド / レンジ6日 / 下限反応1回 / 下限まで+1.9% / 反発確認まだ
2026-09-04,8308,りそなHD,銀行業,銀行・金利上昇,NEAR,2550.00,2400.72,4,2478.00,2601.00,0.585,2.91,2,2601.00,false,neutral,2465.61,上昇トレンド / レンジ4日 / 下限反応2回 / 下限まで+2.9% / 反発確認まだ
2026-09-04,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,NEAR,2158.50,1929.24,3,2093.00,2233.50,0.466,3.13,1,2233.50,false,neutral,2082.53,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.1% / 反発確認まだ
2026-09-04,9502,中部電力,電気・ガス業,電力・エネルギーインフラ,NEAR,2926.00,2830.24,5,2830.50,2999.00,0.567,3.37,2,2991.50,false,expanding,2816.35,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+3.4% / 反発確認まだ
2026-09-04,3778,さくらインターネット,情報・通信業,AIインフラ・通信,NEAR,3650.00,3598.00,3,3490.00,3755.00,0.604,4.58,1,3675.00,false,contracting,3472.55,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.6% / 反発確認まだ
2026-09-04,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2846.00,2811.16,3,2785.00,2847.00,0.984,2.19,1,2838.00,true,neutral,2771.07,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.2% / 反発確認OK
2026-09-04,6702,富士通,電気機器,AIインフラ・通信,RANGE,3900.00,3708.68,3,3773.00,3947.00,0.730,3.37,1,3827.00,true,neutral,3754.13,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.4% / 反発確認OK
2026-09-04,5838,楽天銀行,銀行業,銀行・金利上昇,RANGE,6658.00,6047.52,8,6288.00,6660.00,0.995,5.88,2,6558.00,true,neutral,6256.56,上昇トレンド / レンジ8日 / 下限反応2回 / 下限まで+5.9% / 反発確認OK
2026-09-04,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2947.00,2555.00,,,,,,,3053.00,false,unknown,,品質を満たすレンジがない（最良は3日 window（レンジ品質が不足（0.39 < 0.45）））
2026-09-04,9101,日本郵船,海運業,造船・海運,OUT,7158.00,6633.64,,,,,,,7338.00,false,unknown,,"株価 7,158円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-04,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1367.50,1278.92,,,,,,,1388.00,false,unknown,,"株価 1,368円 が対象レンジ 2,000円〜7,000円 の外"
