date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-08-14,8031,三井物産,卸売業,商社・資源,NEAR,4825.00,4822.68,5,4825.00,4975.00,0.000,0.00,2,4952.00,false,contracting,4800.88,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+0.0% / 反発確認まだ
2026-08-14,8058,三菱商事,卸売業,商社・資源,NEAR,4769.00,4711.48,5,4753.00,4925.00,0.093,0.34,2,4893.00,false,contracting,4729.23,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+0.3% / 反発確認まだ
2026-08-14,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,NEAR,5170.00,4359.44,3,5140.00,5479.00,0.088,0.58,2,5479.00,false,neutral,5114.30,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+0.6% / 反発確認まだ
2026-08-14,6326,クボタ,機械,機械・設備投資,NEAR,2751.50,2740.42,5,2686.50,2800.50,0.570,2.42,2,2752.00,false,contracting,2673.07,上昇トレンド / レンジ5日 / 下限反応2回 / 下限まで+2.4% / 反発確認まだ
2026-08-14,7014,名村造船所,輸送用機器,造船・海運,NEAR,4455.00,4159.00,3,4280.00,4580.00,0.583,4.09,1,4545.00,false,contracting,4258.60,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+4.1% / 反発確認まだ
2026-08-14,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,RANGE,2401.00,2367.38,7,2336.00,2419.50,0.778,2.78,2,2406.00,false,contracting,2324.32,上昇トレンド / レンジ7日 / 下限反応2回 / 下限まで+2.8% / 反発確認まだ
2026-08-14,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,RANGE,3916.00,3783.32,8,3797.00,3945.00,0.804,3.13,2,3937.00,false,contracting,3778.01,上昇トレンド / レンジ8日 / 下限反応2回 / 下限まで+3.1% / 反発確認まだ
2026-08-14,1820,西松建設,建設業,建設・国土強靭化,RANGE,5501.00,5350.00,4,5327.00,5554.00,0.767,3.27,1,5520.00,false,neutral,5300.36,上昇トレンド / レンジ4日 / 下限反応1回 / 下限まで+3.3% / 反発確認まだ
2026-08-14,6770,アルプスアルパイン,電気機器,電子部品・AI端末,RANGE,2210.50,2143.76,3,2136.00,2240.00,0.716,3.49,1,2232.50,false,neutral,2125.32,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.5% / 反発確認まだ
2026-08-14,6594,ニデック,電気機器,電子部品・AI端末,RANGE,2772.00,2629.00,5,2665.00,2837.00,0.622,4.02,1,2811.00,false,contracting,2651.68,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+4.0% / 反発確認まだ
2026-08-14,7203,トヨタ,輸送用機器,自動車・円安,RANGE,3020.00,2953.70,8,2869.50,3028.00,0.950,5.24,1,3020.00,false,contracting,2855.15,上昇トレンド / レンジ8日 / 下限反応1回 / 下限まで+5.2% / 反発確認まだ
2026-08-14,1813,不動テトラ,建設業,建設・国土強靭化,RANGE,2864.00,2720.16,6,2687.00,2883.00,0.903,6.59,1,2825.00,true,contracting,2673.57,上昇トレンド / レンジ6日 / 下限反応1回 / 下限まで+6.6% / 反発確認OK
2026-08-14,5703,日本軽金属HD,非鉄金属,非鉄・資源素材,RANGE,3000.00,2763.56,7,2811.00,3030.00,0.863,6.72,1,3020.00,false,contracting,2796.95,上昇トレンド / レンジ7日 / 下限反応1回 / 下限まで+6.7% / 反発確認まだ
2026-08-14,9101,日本郵船,海運業,造船・海運,RANGE,6400.00,5878.72,5,5968.00,6441.00,0.913,7.24,1,6215.00,true,contracting,5938.16,上昇トレンド / レンジ5日 / 下限反応1回 / 下限まで+7.2% / 反発確認OK
2026-08-14,8306,三菱UFJ,銀行業,銀行・金利上昇,RANGE,3686.00,3599.88,10,3426.00,3735.00,0.841,7.59,1,3709.00,false,neutral,3408.87,上昇トレンド / レンジ10日 / 下限反応1回 / 下限まで+7.6% / 反発確認まだ
2026-08-14,7011,三菱重工,機械,重工・防衛|宇宙・衛星,RANGE,4254.00,3902.16,6,3925.00,4311.00,0.852,8.38,1,4275.00,false,contracting,3905.38,上昇トレンド / レンジ6日 / 下限反応1回 / 下限まで+8.4% / 反発確認まだ
2026-08-14,8316,三井住友FG,銀行業,銀行・金利上昇,RANGE,6969.00,6881.24,10,6420.00,7035.00,0.893,8.55,1,6980.00,false,neutral,6387.90,上昇トレンド / レンジ10日 / 下限反応1回 / 下限まで+8.6% / 反発確認まだ
2026-08-14,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,9585.00,8021.16,3,9470.00,10220.00,0.153,,1,10010.00,false,contracting,,"株価 9,585円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-14,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3870.00,3120.60,,,,,,,3715.00,true,unknown,,"品質を満たすレンジがない（最良は9日 window（値幅が広すぎる（32.1% > 10.0%） / 安値が3本連続で切り下がり（3,400→3,365→3,285）））"
2026-08-14,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,1081.00,875.64,,,,,,,1045.00,true,unknown,,"株価 1,081円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-14,6857,アドバンテスト,電気機器,半導体・生成AI,OUT,36870.00,30704.60,,,,,,,37040.00,false,unknown,,"株価 36,870円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-14,6645,オムロン,電気機器,電子部品・AI端末,OUT,7004.00,5846.16,,,,,,,7148.00,false,unknown,,"株価 7,004円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-14,5805,SWCC,非鉄金属,電線・データセンター,OUT,14260.00,11807.20,,,,,,,14280.00,false,unknown,,"株価 14,260円 が対象レンジ 2,000円〜7,000円 の外"
2026-08-14,6701,NEC,電気機器,AIインフラ・通信|宇宙・衛星,OUT,5168.00,4580.96,,,,,,,4947.00,true,unknown,,品質を満たすレンジがない（最良は9日 window（値幅が広すぎる（13.4% > 10.0%）））
2026-08-14,9104,商船三井,海運業,造船・海運,OUT,6471.00,5850.80,,,,,,,6324.00,true,unknown,,品質を満たすレンジがない（最良は6日 window（値幅が広すぎる（10.2% > 10.0%）））
