date,code,name,sector,themes,status,close,ma25,range_days,range_lower,range_upper,range_position,distance_to_lower_pct,lower_touch_count,prev_high,rebound_confirmed,volume_state,initial_stop,reason
2026-09-11,5838,楽天銀行,銀行業,銀行・金利上昇,NEAR,6396.00,6254.76,3,6314.00,6635.00,0.255,1.30,2,6635.00,false,neutral,6282.43,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+1.3% / 反発確認まだ
2026-09-11,1813,不動テトラ,建設業,建設・国土強靭化,NEAR,2875.00,2838.36,3,2816.00,2955.00,0.424,2.10,2,2955.00,false,expanding,2801.92,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+2.1% / 反発確認まだ
2026-09-11,9984,ソフトバンクグループ,情報・通信業,AIインフラ・通信,NEAR,6540.00,5598.04,3,6358.00,6959.00,0.303,2.86,1,6894.00,false,neutral,6326.21,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+2.9% / 反発確認まだ
2026-09-11,6594,ニデック,電気機器,電子部品・AI端末,NEAR,2691.00,2661.20,3,2591.00,2758.00,0.599,3.86,1,2749.00,false,contracting,2578.05,上昇トレンド / レンジ3日 / 下限反応1回 / 下限まで+3.9% / 反発確認まだ
2026-09-11,8058,三菱商事,卸売業,商社・資源,RANGE,5005.00,4845.04,3,4884.00,5045.00,0.752,2.48,2,5045.00,false,neutral,4859.58,上昇トレンド / レンジ3日 / 下限反応2回 / 下限まで+2.5% / 反発確認まだ
2026-09-11,9502,中部電力,電気・ガス業,電力・エネルギーインフラ,RANGE,2992.00,2888.94,10,2830.50,3112.00,0.574,5.71,2,3112.00,false,neutral,2816.35,上昇トレンド / レンジ10日 / 下限反応2回 / 下限まで+5.7% / 反発確認まだ
2026-09-11,6203,豊和工業,機械,重工・防衛,OUT,2844.00,1658.64,,,,,,,2447.00,true,unknown,,品質を満たすレンジがない（最良は4日 window（値幅が広すぎる（44.1% > 10.0%） / 大陰線＋出来高急増 09/09（実体 -4.8%、出来高 20日平均の8.97倍）））
2026-09-11,9503,関西電力,電気・ガス業,電力・エネルギーインフラ,OUT,2964.50,2668.16,,,,,,,3049.00,false,unknown,,"品質を満たすレンジがない（最良は8日 window（安値が3本連続で切り下がり（2,960→2,928→2,922）））"
2026-09-11,9508,九州電力,電気・ガス業,電力・エネルギーインフラ,OUT,2179.50,2003.06,,,,,,,2225.00,false,unknown,,"品質を満たすレンジがない（最良は8日 window（安値が3本連続で切り下がり（2,158→2,132→2,122）））"
2026-09-11,9504,中国電力,電気・ガス業,電力・エネルギーインフラ,OUT,1084.50,995.20,7,1025.00,1097.00,0.826,,1,1097.00,false,neutral,,"株価 1,084円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,9506,東北電力,電気・ガス業,電力・エネルギーインフラ,OUT,1417.50,1321.04,,,,,,,1441.50,false,unknown,,"株価 1,418円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,9101,日本郵船,海運業,造船・海運,OUT,7262.00,6892.48,7,7076.00,7465.00,0.478,,3,7343.00,false,contracting,,"株価 7,262円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,8001,伊藤忠,卸売業,商社・資源,OUT,2294.00,2132.16,,,,,,,2299.50,false,unknown,,"品質を満たすレンジがない（最良は4日 window（安値が3本連続で切り下がり（2,272→2,258→2,251）））"
2026-09-11,9107,川崎汽船,海運業,造船・海運,OUT,3397.00,3242.10,,,,,,,3389.00,true,unknown,,"品質を満たすレンジがない（最良は9日 window（安値が4本連続で切り下がり（3,396→3,338→3,278→3,260）））"
2026-09-11,6208,石川製作所,機械,重工・防衛,OUT,1855.00,1665.28,,,,,,,1690.00,true,unknown,,"株価 1,855円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,9432,NTT,情報・通信業,AIインフラ・通信,OUT,175.70,167.36,5,167.40,176.40,0.922,,1,175.50,true,neutral,,"株価 176円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,9104,商船三井,海運業,造船・海運,OUT,7046.00,6893.88,,,,,,,7136.00,false,unknown,,"株価 7,046円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,4689,LINEヤフー,情報・通信業,AIインフラ・通信,OUT,544.40,523.64,,,,,,,526.30,true,unknown,,"株価 544円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,5711,三菱マテリアル,非鉄金属,非鉄・資源素材,OUT,5022.00,5418.56,,,,,,,5392.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 5,022円 <= MA25 5,419円 (-7.3%)）"
2026-09-11,4274,細谷火工,化学,重工・防衛,OUT,1172.00,1089.56,,,,,,,1080.00,true,unknown,,"株価 1,172円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,5713,住友金属鉱山,非鉄金属,非鉄・資源素材,OUT,9484.00,10347.52,,,,,,,10320.00,false,unknown,,"株価 9,484円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,5805,SWCC,非鉄金属,電線・データセンター,OUT,13600.00,14023.60,,,,,,,14490.00,false,unknown,,"株価 13,600円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,8308,りそなHD,銀行業,銀行・金利上昇,OUT,2522.00,2448.78,,,,,,,2501.50,true,unknown,,"品質を満たすレンジがない（最良は10日 window（安値が4本連続で切り下がり（2,530→2,477→2,412→2,406） / 日々の値幅が拡大中（後半/前半 1.27 > 1.15）））"
2026-09-11,9434,ソフトバンク,情報・通信業,AIインフラ・通信,OUT,246.90,236.77,,,,,,,245.00,true,unknown,,"株価 247円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,9509,北海道電力,電気・ガス業,電力・エネルギーインフラ,OUT,1114.50,1089.02,,,,,,,1150.50,false,unknown,,"株価 1,114円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,9513,J-POWER,電気・ガス業,電力・エネルギーインフラ,OUT,4166.00,4026.76,,,,,,,4193.00,false,unknown,,"品質を満たすレンジがない（最良は9日 window（安値が3本連続で切り下がり（4,106→4,104→4,048）））"
2026-09-11,7014,名村造船所,輸送用機器,造船・海運,OUT,4580.00,4600.20,,,,,,,4830.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 4,580円 <= MA25 4,600円 (-0.4%)）"
2026-09-11,5803,フジクラ,非鉄金属,電線・データセンター,OUT,4982.00,5371.04,,,,,,,5394.00,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 4,982円 <= MA25 5,371円 (-7.2%)）"
2026-09-11,8053,住友商事,卸売業,商社・資源,OUT,1822.00,1784.96,,,,,,,1828.50,false,unknown,,"株価 1,822円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,5801,古河電工,非鉄金属,電線・データセンター,OUT,3981.00,3942.60,,,,,,,4047.00,false,unknown,,品質を満たすレンジがない（最良は6日 window（値幅が広すぎる（15.1% > 10.0%）））
2026-09-11,3778,さくらインターネット,情報・通信業,AIインフラ・通信,OUT,3660.00,3679.40,3,3650.00,3885.00,0.043,,1,3885.00,false,neutral,,"上昇トレンド条件を満たさない（株価 > MA25: 3,660円 <= MA25 3,679円 (-0.5%)）"
2026-09-11,8015,豊田通商,卸売業,商社・資源,OUT,7553.00,7433.88,,,,,,,7482.00,true,unknown,,"株価 7,553円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,5707,東邦亜鉛,非鉄金属,非鉄・資源素材,OUT,969.00,1076.68,,,,,,,1049.00,false,unknown,,"株価 969円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,8031,三井物産,卸売業,商社・資源,OUT,5060.00,4974.20,,,,,,,5151.00,false,unknown,,"品質を満たすレンジがない（最良は5日 window（安値が3本連続で切り下がり（5,078→5,072→4,984）））"
2026-09-11,8309,三井住友トラストG,銀行業,銀行・金利上昇,OUT,1767.00,1743.62,,,,,,,1760.50,true,unknown,,"株価 1,767円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,5714,DOWA HD,非鉄金属,非鉄・資源素材,OUT,8885.00,9659.64,4,8767.00,9500.00,0.161,,1,9500.00,false,neutral,,"株価 8,885円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,6525,KOKUSAI ELECTRIC,電気機器,半導体・生成AI,OUT,8162.00,8561.52,,,,,,,9033.00,false,unknown,,"株価 8,162円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,8411,みずほFG,銀行業,銀行・金利上昇,OUT,8654.00,8477.84,,,,,,,8673.00,false,unknown,,"株価 8,654円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,6702,富士通,電気機器,AIインフラ・通信,OUT,3749.00,3757.92,3,3664.00,3803.00,0.612,,1,3803.00,false,neutral,,"上昇トレンド条件を満たさない（株価 > MA25: 3,749円 <= MA25 3,758円 (-0.2%)）"
2026-09-11,9501,東京電力HD,電気・ガス業,電力・エネルギーインフラ,OUT,540.90,538.09,,,,,,,576.60,false,unknown,,"株価 541円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,464A,QPSホールディングス,情報・通信業,宇宙・衛星,OUT,1625.00,1765.68,,,,,,,1709.00,false,unknown,,"株価 1,625円 が対象レンジ 2,000円〜7,000円 の外"
2026-09-11,6326,クボタ,機械,機械・設備投資,OUT,2783.00,2800.40,,,,,,,2830.50,false,unknown,,"上昇トレンド条件を満たさない（株価 > MA25: 2,783円 <= MA25 2,800円 (-0.6%)）"
